title,label,confidence,brandname,verdict,status,flags,reasoning
Thai Jasmine rice,Unbranded,1.0,NA,A,accepted,,"The title 'Thai Jasmine rice' is a generic descriptor referring to a variety/type of rice (Jasmine rice) originating from Thailand. There is no brand name, manufacturer, or proprietary label mentioned. 'Thai Jasmine' is a well-known rice variety classification, not a brand. The listing lacks any identifiable brand identity, packaging brand, or trademark name, making it a generic/commodity product listing common in B2B wholesale catalogs."
Biscoff Biscuit Lotus,Branded,1.0,Lotus Biscoff,A,accepted,,"Biscoff is a well-known branded product by Lotus Bakeries, a Belgian company. 'Lotus Biscoff' is the full brand name — 'Biscoff' is a portmanteau of 'Biscuit' and 'Coffee' and is a registered trademark. The product title contains both 'Biscoff' and 'Lotus', which are the product name and parent brand name respectively, confirming this is a branded item. Lotus Biscoff biscuits (caramelized speculoos cookies) are widely distributed globally, including in India's food-service and B2B channels, often used in cafes and restaurants as accompaniments to coffee or in desserts."
Milk,Unbranded,1.0,NA,A,accepted,,"The product title is simply 'Milk' with no brand name, trademark, manufacturer name, or any other identifying branding information. It is a generic commodity description with no distinguishing brand markers, packaging references, or proprietary names. In a B2B grocery/food-service catalog context, this would represent unbranded/loose milk or a generic listing without brand attribution."
President Butter Unsalted 500gm,Branded,1.0,President,A,accepted,,"President is a well-known international dairy brand owned by Lactalis Group (France), widely sold in India and globally. The product 'President Butter Unsalted 500gm' clearly carries the 'President' brand name. President butter is a premium European-style butter available in both salted and unsalted variants, commonly stocked in Indian retail and food-service channels. The 500gm pack size is a standard commercial/food-service size for this brand. The brand name appears explicitly at the beginning of the product title, confirming it is a branded product."
Olive Oil (Regular /Pomace ),Unbranded,1.0,NA,A,accepted,,"The product title 'Olive Oil (Regular /Pomace)' is a purely generic descriptor with no brand name mentioned. It simply describes the product type (olive oil) and the grade/variety (Regular or Pomace). Pomace olive oil is the lowest grade of olive oil, extracted from the olive pulp remaining after the first press, commonly used in food service and industrial cooking in India. There are no brand identifiers, logos, trademarks, or proprietary names present in the title. The use of a slash between 'Regular' and 'Pomace' suggests this is a catalog listing covering multiple generic variants. This is typical of unbranded bulk/commodity listings in Indian B2B grocery catalogs where the seller offers the product without specifying a particular brand."
CINNAMON 1 KG,Unbranded,1.0,NA,A,accepted,,"The product title 'CINNAMON 1 KG' contains only the generic commodity name (cinnamon, a common spice) and a weight specification (1 KG). There is no brand name, manufacturer name, trademark, or any proprietary identifier present in the title. This is typical of bulk/loose spice listings in Indian B2B grocery catalogs where unbranded raw commodities are sold by weight without any brand association."
Milk Chocochip,Unbranded,1.0,NA,A,accepted,,"The product title 'Milk Chocochip' is a purely generic/descriptive name referring to milk chocolate chips, a common baking ingredient. There is no brand name, manufacturer name, trademark, logo reference, or any proprietary identifier present in the title. The name simply describes the product type (milk-flavored chocolate chips), which is a standard commodity item sold by numerous unbranded suppliers in the Indian B2B food-service and bakery ingredient market. No packaging brand, company name, or distinguishing brand element can be inferred from this title."
Lemon Ginger Syrup,Unbranded,1.0,NA,A,accepted,,"The product title 'Lemon Ginger Syrup' is a purely generic, descriptive name indicating a syrup made with lemon and ginger flavors. There is no brand name, manufacturer name, logo reference, trademark indicator, or any proprietary identifier present in the title. This is a common product type sold by many unbranded or private-label suppliers in the Indian B2B food-service and grocery market. The absence of any distinguishing brand element confirms this is an unbranded commodity product."
Bombay pao,Unbranded,1.0,NA,A,accepted,,"The title 'Bombay pao' refers to a generic bread product (pao/pav) commonly associated with Mumbai (Bombay) street food. 'Bombay' here is a geographical/style descriptor, not a brand name. There is no specific brand identifier, logo reference, manufacturer name, or trademark indicator in the title. Pao/pav is a widely produced unbranded commodity bakery item sold by numerous local bakeries and suppliers across India, especially in the B2B food-service context."
Heeng Papdi 200g,Unbranded,1.0,NA,A,accepted,,"The product title 'Heeng Papdi 200g' is a straightforward description of the item: 'Heeng' refers to asafoetida (hing), and 'Papdi' refers to a crispy fried snack/cracker commonly made with asafoetida flavoring. The title contains only the product type and weight (200g) with no identifiable brand name, logo reference, manufacturer name, or trademark indicator. This is typical of unbranded or generic loose/bulk snack products commonly sold in Indian B2B grocery and food-service catalogs without any proprietary branding."
Urinal Pad,Unbranded,1.0,NA,A,accepted,,"The product title 'Urinal Pad' is a purely generic, descriptive name for a hygiene/sanitation product used in urinals to control odor and splashing. There is no brand name, trademark, manufacturer name, logo reference, or any other branding indicator present in the title. It is a common commodity item sold without brand identification in B2B/institutional supply contexts."
MANGO PUREE,Unbranded,1.0,NA,A,accepted,,"The product title 'MANGO PUREE' is a purely generic, descriptive name with no brand identifier, trademark, manufacturer name, or proprietary label mentioned. It simply describes the product type — a puree made from mangoes. There are no additional words, codes, or identifiers that could indicate a specific brand. This is typical of unbranded or commodity bulk listings common in Indian B2B/food-service catalogs where the product is sold without brand attribution."
Magaj Big,Unbranded,1.0,NA,A,accepted,,"Magaj (also spelled Magaz) refers to pumpkin/melon seeds (watermelon or muskmelon seeds) that are commonly used in Indian cooking and confectionery. 'Big' here likely refers to the size variant (big-sized seeds). This appears to be a generic commodity product listing with no identifiable brand name. In Indian B2B grocery catalogs, magaj/magaz seeds are frequently sold as unbranded bulk commodities. There is no brand name, logo, or proprietary label indicated in the title."
Taski R5 5ltr,Branded,1.0,Taski,A,accepted,,"Taski is a well-known professional cleaning and hygiene brand owned by Diversey (formerly part of Johnson Wax Professional/SC Johnson). The 'R5' designation refers to a specific product in the Taski Roomcare range — R5 is a toilet bowl cleaner/descaler used in professional housekeeping and facility management. The '5ltr' indicates the pack size (5 litres), which is a standard commercial/institutional pack size. Taski products are widely used in hotels, hospitals, and food-service establishments across India and globally. The brand name 'Taski' is clearly identifiable and not a generic descriptor, confirming this is a branded product."
PAPER COVER BROWN - PAPAD,Unbranded,1.0,NA,A,accepted,,"The product title 'PAPER COVER BROWN - PAPAD' is a purely descriptive listing indicating a brown paper cover/packaging used for papad (Indian flatbread/cracker). There is no brand name mentioned anywhere in the title. The description only conveys the material (paper), color (brown), and the product it is used for (papad). This is typical of generic, unbranded packaging material sold in bulk in B2B/food-service contexts. No manufacturer or brand identity is associated with this listing."
Red Yellow Capsicum Mixed,Unbranded,1.0,NA,A,accepted,,"The product title 'Red Yellow Capsicum Mixed' is a purely descriptive name indicating a mix of red and yellow capsicums (bell peppers). There is no brand name, logo reference, trademark, or proprietary identifier present in the title. This is a generic fresh produce listing commonly found in B2B food-service catalogs where vegetables are sold by type and color without any brand association. The naming convention follows a straightforward commodity description pattern typical of unbranded fresh produce."
Tahina Paste,Unbranded,1.0,NA,A,accepted,,"The product title 'Tahina Paste' is a purely generic/descriptive name referring to tahini (sesame seed paste), a common Middle Eastern condiment. There is no brand name, manufacturer name, trademark, logo reference, or any other branding identifier present in the title. 'Tahina' is simply an alternate spelling/transliteration of 'tahini' used in some regions (particularly South Asian and Middle Eastern markets). The listing contains no proprietary name, no packaging brand, and no seller-specific label, making this a clearly unbranded generic product entry typical of B2B commodity catalogs."
Cake Box (7*7*4),Unbranded,1.0,NA,A,accepted,,"The product title 'Cake Box (7*7*4)' is purely a generic packaging item described by its dimensions (7 inches x 7 inches x 4 inches). There is no brand name, logo, trademark, or manufacturer mentioned anywhere in the title. The description is entirely functional/dimensional, indicating this is a commodity packaging product sold without any specific brand identity. Such cake boxes are commonly sold as unbranded generic items in B2B food-service and bakery supply catalogs."
Garbage Bag Big 30X50 Virgin,Unbranded,1.0,NA,A,accepted,,"The product title 'Garbage Bag Big 30X50 Virgin' contains only generic descriptors: product type (Garbage Bag), size category (Big), dimensions (30X50, likely 30 inches x 50 inches), and material specification (Virgin, referring to virgin plastic/polyethylene, as opposed to recycled material). There is no brand name, logo reference, manufacturer name, or any proprietary identifier present in the title. This is a commodity product listing typical of unbranded B2B packaging supplies sold in bulk in the Indian market."
Kabuli Channa,Unbranded,1.0,NA,A,accepted,,"Kabuli Channa (also spelled Kabuli Chana) is a generic common name for large white chickpeas (garbanzo beans) widely used in Indian cuisine. The product title contains no brand name, no manufacturer identifier, no trademark, no packaging label reference, and no proprietary name. It is a raw/dry commodity ingredient commonly sold loose or in bulk in B2B grocery and food-service markets in India. The name 'Kabuli' refers to the variety/origin (associated with Kabul/Afghanistan region), indicating the type of chickpea rather than any brand. No branding indicators are present in the title."
Lobo - 5 Spice Powder 65 gm 51547,Branded,1.0,Lobo,A,accepted,,"The product title explicitly starts with 'Lobo', which is a well-known Thai/Asian food brand that manufactures spice mixes, curry pastes, and seasoning powders. The product is '5 Spice Powder' (a classic Chinese five-spice blend commonly sold in packaged form), weighing 65 gm. The number '51547' appears to be an internal SKU or catalog code. Lobo is a registered brand widely distributed in Asian markets including India, making this clearly a branded product."
Raw Banana- Nos,Unbranded,1.0,NA,A,accepted,,"The product title 'Raw Banana- Nos' is a plain commodity description. 'Raw Banana' refers to the unripe banana fruit, and 'Nos' is a common abbreviation for 'Numbers' (unit of count), indicating it is sold by piece/count. There is no brand name, trademark, manufacturer, or proprietary label mentioned anywhere in the title. This is a generic fresh produce item typically sold loose in Indian wholesale/B2B markets without any branding."
Plastic Oven Bowl 2200 ml,Unbranded,1.0,NA,A,accepted,,"The product title 'Plastic Oven Bowl 2200 ml' is purely descriptive, containing only the material (Plastic), product type (Oven Bowl), and capacity (2200 ml). There is no brand name, trademark, logo reference, or manufacturer identifier present. This is a generic kitchenware/food-service item commonly sold without branding in Indian B2B catalogs. The naming convention is typical of unbranded utility products listed by generic wholesalers or distributors."
Disposal Cap (Pkt),Unbranded,1.0,NA,A,accepted,,"The product title 'Disposal Cap (Pkt)' is a purely generic/descriptive name referring to disposable caps (likely hairnets or shower caps used in food service or hygiene contexts), sold in a packet. There is no brand name, trademark, or manufacturer identifier present in the title. The abbreviation 'Pkt' simply denotes the packaging unit (packet). This is a common commodity item in the food-service/hygiene category that is frequently sold unbranded in Indian B2B markets."
Green Chillies,Unbranded,1.0,NA,A,accepted,,"The product title 'Green Chillies' is a plain, generic description of a fresh agricultural commodity. There is no brand name, trademark, manufacturer name, or any other branding indicator present in the title. Fresh green chillies are typically sold as loose, unbranded produce in Indian B2B grocery and food-service markets. No packaging brand, private label, or proprietary name is mentioned."
Potato Flakes 1kg pkt,Unbranded,1.0,NA,A,accepted,,"The product title 'Potato Flakes 1kg pkt' contains only a generic product description (potato flakes), a weight specification (1kg), and a packaging type (pkt = packet). There is no brand name, manufacturer name, trademark, or any proprietary identifier mentioned anywhere in the title. This is a plain commodity-style listing typical of unbranded bulk or generic products sold in Indian B2B/food-service catalogs."
DESERT SPOON 12GTIDY,Unbranded,1.0,NA,A,accepted,,"The title 'DESERT SPOON 12GTIDY' appears to describe a dessert spoon (likely a cutlery/utensil item), with '12G' possibly indicating a weight specification (12 grams) or a quantity/grade, and 'TIDY' possibly referring to a packaging or quality descriptor. 'Desert Spoon' is a generic product category name for a type of spoon used for desserts. There is no recognizable brand name present in the title. The alphanumeric suffix '12GTIDY' reads as a product specification or internal catalog code rather than a brand identifier. This is consistent with unbranded or generic cutlery items commonly listed in B2B food-service catalogs."
InWard Register,Unbranded,1.0,NA,A,accepted,,"The title 'InWard Register' refers to a generic stationery/office supply item — specifically a logbook or register used to record incoming goods, materials, or visitors. There is no identifiable brand name, trademark, or proprietary label associated with this product title. The term 'InWard Register' is a common, generic descriptor used across Indian businesses and warehouses for record-keeping purposes. No manufacturer or brand identity is evident from the title."
Maggi Seasoning Sauce 680Ml,Branded,1.0,Maggi,A,accepted,,"Maggi is a well-known international food brand owned by Nestlé, widely recognized for its seasoning sauces, noodles, and other food products. The product 'Maggi Seasoning Sauce' is a flagship product of the Maggi brand, sold in a 680ml bottle format which is a standard retail/food-service size for this product. Maggi Seasoning Sauce is a dark, umami-rich liquid seasoning used extensively in Asian and global cuisines. The brand name 'Maggi' is explicitly mentioned at the beginning of the product title, confirming this is a branded product. Maggi Seasoning Sauce is distributed widely in India and globally, making it a recognizable branded SKU in B2B food-service catalogs."
Pizza Base 8 inch Whole Wheat Pan Crust (Junos),Branded,1.0,Junos,A,accepted,,"The product title explicitly includes 'Junos' in parentheses at the end, which is a clear indicator of a brand name. The product is a Pizza Base, specifically an 8-inch Whole Wheat Pan Crust variety. 'Junos' appears to be a food brand operating in the Indian B2B/food-service market that manufactures pizza bases and related bakery/pizza products. The parenthetical placement of the brand name is a common convention in Indian B2B grocery catalogs to denote the manufacturer or brand of the product. The product details (8 inch size, whole wheat, pan crust style) are specific product attributes consistent with a branded, standardized food-service product rather than a generic or commodity item."
Canteen Tea Cup (130ML),Unbranded,1.0,NA,A,accepted,,"The product title 'Canteen Tea Cup (130ML)' is a purely descriptive name indicating a generic disposable/standard tea cup of 130ml capacity, commonly used in canteens and food-service establishments. There is no brand name, logo, trademark, or manufacturer identifier present in the title. The word 'Canteen' refers to the usage context (canteen/cafeteria setting) rather than a brand. The 130ML specification is a standard size descriptor. This is a generic commodity item typical of unbranded B2B food-service supply catalogs in India."
Staff Subji,Unbranded,1.0,NA,A,accepted,,"The product title 'Staff Subji' appears to be a generic/descriptive term referring to a vegetable dish (subji/sabzi) likely prepared for staff/canteen use. 'Subji' (also spelled sabzi) is a common Hindi/Urdu word for cooked vegetables or a vegetable dish. 'Staff' likely refers to the intended consumer group (e.g., staff canteen or mess). There is no recognizable brand name, trademark, logo reference, or manufacturer identity present in the title. This is consistent with unbranded bulk or institutional food-service items commonly listed in Indian B2B catalogs for canteen/mess supply purposes."
Brinjal   Black,Unbranded,1.0,NA,A,accepted,,"The product title 'Brinjal Black' is a plain descriptive name referring to a variety of brinjal (eggplant) that is black in color. There is no brand name, trademark, manufacturer, or proprietary label mentioned. Brinjal is a raw agricultural produce/vegetable commonly sold loose in Indian wholesale and retail markets without any branding. The word 'Black' simply denotes the color variety of the vegetable. This is a generic, unbranded commodity product typical of B2B grocery/food-service catalogs."
#_# Griselda's Red Velvet Sticker (Eggless) - Cookie Cartel,Branded,1.0,Cookie Cartel,A,accepted,,"The product title explicitly mentions 'Cookie Cartel' as the seller/brand name after the dash, which is a clear brand identifier. 'Griselda's Red Velvet Sticker (Eggless)' appears to be a specific SKU or product variant name within the Cookie Cartel brand lineup. Cookie Cartel is a known artisanal/specialty bakery brand that sells eggless baked goods. The product is a Red Velvet flavored cookie (eggless variant), and 'Griselda's' likely refers to a named recipe or sub-line within the brand. The parenthetical '(Eggless)' indicates a dietary specification catering to vegetarian consumers, common in the Indian market. The '#_#' prefix appears to be an internal catalog code. All evidence points to this being a branded product under the Cookie Cartel brand."
Pokchay,Unbranded,1.0,NA,A,accepted,,"Pokchay (also spelled Pak Choi or Bok Choy) is a type of Chinese cabbage/leafy vegetable. The title appears to be simply the common name of the vegetable with no accompanying brand name, trademark, or manufacturer identifier. It is listed as a generic produce item, typical of unbranded fresh vegetables sold in B2B grocery/food-service catalogs in India. No packaging brand, company name, or proprietary label is associated with this listing."
CHICKEN LEG RAW,Unbranded,1.0,NA,A,accepted,,"The product title 'CHICKEN LEG RAW' is a purely generic, descriptive name referring to a raw chicken leg cut. There is no brand name, trademark, manufacturer name, or any proprietary identifier present in the title. Raw chicken leg pieces are commonly sold as unbranded commodity items in Indian B2B/food-service markets, typically sourced from local poultry suppliers or wet markets without any specific brand association. No packaging brand, processing company, or label is indicated."
TL Slicer Cutter,Unbranded,1.0,NA,A,accepted,,"The product title 'TL Slicer Cutter' appears to describe a generic kitchen/food-service tool — a slicer/cutter implement. 'TL' is most likely an abbreviation for a size, type, or internal catalog code (e.g., 'Table' or a size designation) rather than a recognizable brand name. There is no identifiable brand name, trademark, or manufacturer associated with this listing. The naming convention is consistent with generic, unbranded utility tools commonly listed in B2B food-service catalogs with internal shorthand codes."
Fine Sev,Unbranded,1.0,NA,A,accepted,,"Fine Sev is a generic product name referring to a thin variety of sev (a popular Indian fried snack made from chickpea flour). The title contains no brand name, trademark, or manufacturer identifier. 'Fine' here is a descriptor indicating the thickness/grade of the sev, not a brand name. This is a common commodity item sold by numerous unbranded manufacturers and local producers in the Indian B2B grocery/food-service market."
Chlorin Liquid,Unbranded,1.0,NA,A,accepted,,"The title 'Chlorin Liquid' is a generic descriptive name referring to a chlorine-based liquid cleaning/disinfecting product. There is no identifiable brand name present in the title. 'Chlorin' appears to be a phonetic/abbreviated spelling of 'Chlorine', commonly used in Indian B2B catalogs to describe generic bleach or disinfectant liquid. No trademark, manufacturer name, or proprietary brand identifier is mentioned. This is consistent with unbranded bulk commodity listings common in Indian food-service and institutional supply catalogs."
R.O Water Bottles (20 Ltrs),Unbranded,1.0,NA,A,accepted,,"The product title 'R.O Water Bottles (20 Ltrs)' is a generic description of a 20-litre Reverse Osmosis (RO) purified water bottle/jar, commonly used in offices, homes, and food-service establishments in India. There is no brand name mentioned in the title. 'R.O' refers to the water purification technology (Reverse Osmosis), not a brand. The 20-litre format is a standard refillable water jar size widely sold by local water suppliers without any specific branding. No manufacturer name, trademark, or proprietary label is indicated."
J and B Rare,Branded,1.0,J&B Rare,A,accepted,,"J&B Rare is a well-known Scotch blended whisky brand. 'J&B' stands for Justerini & Brooks, a British wine and spirits merchant. 'Rare' is the specific product line/expression of the J&B whisky brand. It is owned by Diageo, one of the world's largest alcoholic beverages companies. The product is widely distributed globally, including in India, and is a clearly identifiable branded alcoholic beverage. The title directly references the brand name and its product variant."
Moth / Math Atta - Flour - Moth Beans,Unbranded,1.0,NA,A,accepted,,"The product title 'Moth / Math Atta - Flour - Moth Beans' is a purely descriptive, generic listing with no brand name present. 'Moth' (also spelled 'Math' in some regional Indian languages, particularly Marathi) refers to moth beans (Vigna aconitifolia), a legume commonly used in Indian cuisine. 'Atta' is the Hindi/Urdu word for flour. The title simply describes the product type — flour made from moth beans — without any manufacturer name, trademark, logo reference, or proprietary brand identifier. This is typical of unbranded commodity listings found in B2B wholesale catalogs where the product is sold as a raw/generic ingredient without any specific brand association."
Cumin Seeds,Unbranded,1.0,NA,A,accepted,,"The product title 'Cumin Seeds' is a plain generic commodity description with no brand name, trademark, or proprietary identifier mentioned. It is a raw agricultural spice commonly sold in bulk in Indian B2B/food-service markets without branding. There are no packaging cues, logo references, or manufacturer names present in the title. This is a typical unbranded bulk commodity listing."
Hot Dog Bun 55g L 160mm X W 55mm,Unbranded,1.0,NA,A,accepted,,"The product title 'Hot Dog Bun 55g L 160mm X W 55mm' is purely descriptive, containing only the product type (Hot Dog Bun), its weight (55g), and its physical dimensions (Length 160mm x Width 55mm). There is no brand name, logo reference, manufacturer name, or any proprietary identifier mentioned. The title reads like a generic specification sheet entry, typical of unbranded bulk bakery products sold in B2B/food-service contexts in India. The dimensional and weight details suggest this is a standardized product listed by a supplier without any brand association."
Fork PLA 160 mm,Unbranded,1.0,NA,A,accepted,,"The product title 'Fork PLA 160 mm' is a purely descriptive, generic listing. It describes a disposable fork made from PLA (Polylactic Acid, a biodegradable/compostable bioplastic) with a length of 160 mm. There is no brand name, logo, trademark, or manufacturer identifier present in the title. PLA cutlery is a commodity product widely sold by multiple generic manufacturers and suppliers in the Indian B2B food-service/catering market. The specification (160 mm) is a standard size descriptor. No proprietary or recognizable brand is associated with this listing."
PAPAYA,Unbranded,1.0,NA,A,accepted,,"The product title is simply 'PAPAYA', which is a generic fruit name with no brand name, trademark, or proprietary label mentioned. There are no identifiers such as a company name, logo reference, or registered brand associated with this listing. It is a raw, unprocessed agricultural commodity sold without any branding, typical of bulk/wholesale fresh produce listings in Indian B2B grocery catalogs."
Bed Sheet,Unbranded,1.0,NA,A,accepted,,"The product title is simply 'Bed Sheet' with no brand name, manufacturer, logo, or any other identifying information. It is a completely generic description of a household textile product. There are no trademarks, proprietary names, or brand indicators present. This is a plain commodity listing typical of unbranded goods in a B2B catalog."
Twinings strawberry green tea,Branded,1.0,Twinings,A,accepted,,"Twinings is a well-known, globally recognized British tea brand founded in 1706, widely sold in India and internationally. The product 'Twinings Strawberry Green Tea' is a specific SKU in their flavored green tea range. The brand name 'Twinings' is explicitly mentioned at the start of the product title, making this unambiguously a branded product."
Madhusudan Butter,Branded,1.0,Madhusudan,A,accepted,,"Madhusudan is a well-known dairy brand operating in India, particularly associated with Madhusudan Dairy or Madhusudan Milk Products. The word 'Madhusudan' here functions as a brand identifier preceding the product type 'Butter'. This is a recognizable commercial dairy brand that produces butter, ghee, and other dairy products, commonly found in Indian B2B and retail markets. The naming convention (Brand + Product) is consistent with branded product listings in Indian grocery/food-service catalogs."
Frozen Fruit Raspberry,Unbranded,1.0,NA,A,accepted,,"The product title 'Frozen Fruit Raspberry' is a purely generic, descriptive name with no brand identifier present. It simply describes the product category (frozen fruit) and the variety (raspberry). There are no brand names, logos, trademarks, or proprietary identifiers mentioned. This is typical of unbranded or private-label bulk commodity listings commonly found in B2B food-service catalogs, where the product is sold by its generic description rather than a specific brand."
CHICKEN KEEMA FOR SEEKH,Unbranded,1.0,NA,A,accepted,,"The product title 'CHICKEN KEEMA FOR SEEKH' is a purely descriptive name referring to minced chicken (keema) intended for use in seekh kebabs. There is no brand name, logo reference, trademark, or proprietary identifier present in the title. 'Keema' is a common South Asian culinary term for minced meat, and 'Seekh' refers to the skewered kebab preparation style. This appears to be a generic, unbranded raw/processed meat product commonly sold in bulk in B2B food-service or wholesale markets in India. No manufacturer name, packaging brand, or registered trade name is mentioned."
Soda Water Kinley 750 ml,Branded,1.0,Kinley,A,accepted,,"Kinley is a well-known branded carbonated water (soda water) product owned by The Coca-Cola Company, widely distributed across India. The product title explicitly mentions 'Kinley' as the brand name. The 750 ml size is a standard bottle size for Kinley soda water sold in the Indian market. There is no ambiguity here — Kinley is a registered trademark and a recognized FMCG brand in the Indian beverage segment."
RED PAPRIKA SLICED -840 GM,Unbranded,1.0,NA,A,accepted,,"The product title 'RED PAPRIKA SLICED -840 GM' contains only a generic product description (red paprika, sliced form) and a weight specification (840 grams, a common commercial/food-service pack size). There is no brand name, manufacturer name, trademark, or proprietary label mentioned anywhere in the title. The format is typical of unbranded bulk or commodity food-service items listed in B2B catalogs without any brand identity."
Fresh Milk (Full Cream),Unbranded,1.0,NA,A,accepted,,"The product title 'Fresh Milk (Full Cream)' is a purely generic, descriptive name with no brand identifier. It only describes the product type (fresh milk) and the fat variant (full cream). There is no mention of any dairy brand, cooperative, or manufacturer name (such as Amul, Mother Dairy, Nandini, etc.). This is typical of unbranded or loose/bulk milk sold in B2B/food-service contexts, where the product is described by its category and specification rather than a brand name."
#_# Soaked Chia - The Whole Truth,Branded,1.0,The Whole Truth,A,accepted,,"The product title explicitly contains 'The Whole Truth', which is a well-known Indian health food brand (officially 'The Whole Truth Foods'). They are known for clean-label, minimally processed health snacks and food products sold across India. The product itself is 'Soaked Chia', a health food item, which aligns perfectly with The Whole Truth's product portfolio focused on natural, honest-ingredient products. The '#_#' prefix is likely an internal catalog separator or SKU delimiter used by the B2B platform, not part of the brand name."
Sweets Pcs. Rasmalai,Unbranded,1.0,NA,A,accepted,,"The product title 'Sweets Pcs. Rasmalai' is a generic descriptor indicating a sweet item sold by piece (Pcs.), specifically Rasmalai — a popular Indian milk-based dessert. There is no identifiable brand name present in the title. The term 'Sweets' is a category descriptor, and 'Rasmalai' is the product type. No manufacturer, brand label, or trademark is mentioned. This is typical of unbranded loose/bulk sweets sold in Indian B2B food-service or mithai shop contexts, where items are listed by category and product name without any brand association."
#_# Tango Mango - Anando,Branded,1.0,Anando,A,accepted,,"The product title 'Tango Mango - Anando' clearly indicates a branded product. 'Anando' is a well-known dairy and beverage brand operating in India (particularly in West Bengal and eastern India), known for milk and flavored milk products. 'Tango Mango' appears to be the specific product variant/flavor name — a mango-flavored drink or flavored milk under the Anando brand. The dash separator between the product name and brand name is a common catalog formatting convention, confirming 'Anando' as the brand. Anando is associated with the Heritage Foods group and is a recognized FMCG brand in the Indian market."
#_# Sticker - Sauce Dip Sticker Crunchy Chilli Oil - Prasuma,Branded,1.0,Prasuma,A,accepted,,"The product title explicitly mentions 'Prasuma' at the end, which is a well-known Indian food brand (part of the Mezeast/Prasuma group) that produces sauces, dips, cold cuts, and condiments. The product itself is a sticker/label for a 'Sauce Dip - Crunchy Chilli Oil' product under the Prasuma brand. The presence of the brand name 'Prasuma' clearly identifies this as a branded item. Prasuma is a recognized FMCG brand in India known for its range of food products including chilli oils and dipping sauces, making this a branded product label/sticker associated with their Crunchy Chilli Oil variant."
MAPRO BLACK CURRANT 1 LTR,Branded,1.0,Mapro,A,accepted,,"MAPRO is a well-known Indian food brand, officially known as Mapro Foods Pvt. Ltd., headquartered in Panchgani, Maharashtra. They are widely recognized for their fruit-based products including syrups, crushes, jams, and squashes. 'Black Currant' refers to the flavor/variant of the syrup or crush. '1 LTR' indicates the pack size of 1 litre. Mapro's Black Currant syrup/crush is a standard product in their portfolio, commonly sold in the Indian food-service and retail market. The brand name 'MAPRO' is explicitly mentioned at the beginning of the product title, confirming this is a branded product."
POTATO STARCH,Unbranded,1.0,NA,A,accepted,,"The product title 'POTATO STARCH' is a purely generic commodity description with no brand name, trademark, or proprietary identifier present. It simply describes the ingredient/product type — starch derived from potatoes — which is a common bulk/commodity item widely traded in B2B food-service and industrial markets. There are no logos, brand identifiers, packaging references, or any other branding cues in the title. This is typical of unbranded raw/processed agricultural commodities sold in bulk in Indian B2B grocery catalogs."
Paper Cup Holder,Unbranded,1.0,NA,A,accepted,,"The product title 'Paper Cup Holder' is a purely generic, descriptive name with no brand name, trademark, or proprietary identifier mentioned. It simply describes the product category — a holder designed for paper cups. There are no logos, company names, model numbers, or any other branding indicators present in the title. This is consistent with a generic, unbranded utility/accessory item commonly sold in bulk in B2B food-service catalogs."
BARDINET BRANDY 1000 ML,Branded,1.0,Bardinet,A,accepted,,"Bardinet is a well-known French spirits brand, established in Bordeaux in 1857, famous for producing brandy and other spirits. The product title clearly states 'BARDINET BRANDY 1000 ML', where 'BARDINET' is the brand name, 'BRANDY' is the product category/type, and '1000 ML' refers to the bottle size (1 litre). Bardinet brandy is widely distributed internationally, including in India through licensed importers and liquor distributors. This is unambiguously a branded product."
Number Candles,Unbranded,1.0,NA,A,accepted,,"The product title 'Number Candles' is a purely generic/descriptive term referring to candles shaped like numbers, commonly used for birthday cakes. There is no brand name, trademark, manufacturer name, or any other branding indicator present in the title. This is a generic product category description commonly sold by multiple unbranded suppliers in Indian B2B catalogs without any specific brand association."
Papaya,Unbranded,1.0,NA,A,accepted,,"The product title is simply 'Papaya', referring to the raw/fresh fruit with no brand name, trademark, packaging label, or manufacturer mentioned. Fresh fruits sold in B2B grocery/food-service catalogs are typically unbranded commodity produce. There are no identifiers such as a company name, logo reference, or proprietary label associated with this listing."
Oregano Herbs (Seasoning ),Unbranded,1.0,NA,A,accepted,,"The product title 'Oregano Herbs (Seasoning)' is a purely generic, descriptive name with no brand identifier present. It simply describes the product type (oregano herbs) and its use category (seasoning). There are no brand names, logos, trademarks, manufacturer names, or any proprietary identifiers mentioned. This is typical of unbranded bulk or commodity spice/herb listings commonly found in Indian B2B food-service catalogs where sellers list generic ingredients without associating them with a specific brand."
Soda Kinley,Branded,1.0,Kinley,A,accepted,,Kinley is a well-known branded beverage line owned by The Coca-Cola Company. Kinley Soda (carbonated water/club soda) is a widely distributed product in India under the Kinley brand. The product title 'Soda Kinley' clearly references this brand name. Kinley also produces packaged drinking water and tonic water under the same brand umbrella. The brand is easily recognizable in Indian B2B food-service and grocery catalogs.
Tandoori Masala Powder,Unbranded,1.0,NA,A,accepted,,"The title 'Tandoori Masala Powder' is a purely generic, descriptive product name referring to a common Indian spice blend used for tandoori-style cooking. There is no brand name, logo reference, manufacturer name, or any proprietary identifier present in the title. This is a typical unbranded/generic listing commonly found in B2B wholesale catalogs where spice blends are sold in bulk without specific brand attribution. No trademark, packaging brand, or seller identity is mentioned."
