title,label,confidence,brandname,verdict,status,flags,reasoning
R.O Water Bottles (20 Ltrs),Unbranded,1.0,NA,A,accepted,,"The title 'R.O Water Bottles (20 Ltrs)' is a purely descriptive product specification. 'R.O' stands for Reverse Osmosis, a water purification technology — a generic technical term, not a brand name. '20 Ltrs' is a packaging/volume specification. 'Water Bottles' is the generic product category. No manufacturer name, brand line, or seller identifier appears anywhere in the title. The title describes a commodity packaging SKU for reverse osmosis purified water in 20-litre containers."
Fine Sev,Unbranded,1.0,NA,A,accepted,,"'Fine' is a common English adjective describing the texture/grade of the product (fine = thin/delicate). 'Sev' is a Hindi/Gujarati word for a popular Indian fried chickpea-flour snack (besan noodles). Together 'Fine Sev' is a purely descriptive product name indicating thin-cut sev. No manufacturer name, brand line, or seller identifier is present in the title. No recognized brand uses 'Fine Sev' as a proprietary brand name."
Chlorin Liquid,Unbranded,1.0,NA,A,accepted,,"The title 'Chlorin Liquid' is a generic descriptive phrase referring to a chlorine-based liquid cleaning/disinfecting product. 'Chlorin' is a variant spelling of 'chlorine,' a well-known chemical element/disinfectant (atomic number 17), and 'Liquid' describes its physical form. There is no maker name, brand line, or seller identifier present in the title. No recognized brand name occupies any structural slot in this title. The title functions purely as a commodity/product description."
J and B Rare,Branded,1.0,J&B Rare (Diageo),A,accepted,,"J&B Rare is a well-known Scotch whisky blend produced by Justerini & Brooks, a brand owned by Diageo plc. The name 'J&B' stands for Justerini & Brooks, a wine and spirits merchant founded in London in 1749. 'Rare' is the flagship blended Scotch whisky expression under that brand. This is a globally recognized alcoholic beverage brand, not a generic or vernacular descriptor. The full title 'J and B Rare' is simply a spelled-out version of 'J&B Rare'."
Moth / Math Atta - Flour - Moth Beans,Unbranded,1.0,NA,A,accepted,,"The title is a pure commodity description. 'Moth' (also spelled 'Mat' or 'Math') refers to moth beans (Vigna aconitifolia), a legume commonly grown in India. 'Atta' is a Hindi/Urdu word meaning flour or ground grain. 'Flour - Moth Beans' is a further English clarification of the product. No manufacturer name, brand line, or seller name appears anywhere in the title. All tokens are either the vernacular name of the legume, a generic flour descriptor, or an English product category word. No recognizable or unrecognized brand token is present."
Fork PLA 160 mm,Unbranded,1.0,NA,A,accepted,,"The title 'Fork PLA 160 mm' is a pure product description: 'Fork' is the utensil type, 'PLA' is the material (Polylactic Acid, a compostable bioplastic), and '160 mm' is the size specification. No manufacturer name, brand line, or seller identifier is present anywhere in the title. This is a generic commodity SKU descriptor."
Hot Dog Bun 55g L 160mm X W 55mm,Unbranded,1.0,NA,A,accepted,,"The title is a pure product description: 'Hot Dog Bun' is the generic product name, '55g' is the weight, and 'L 160mm X W 55mm' are physical dimensions (length × width). No manufacturer name, brand line, or seller identifier appears anywhere in the title. All tokens are either the commodity name or specification data."
Ajinomato,Branded,1.0,"Ajinomoto (Ajinomoto Co., Inc., Japan)",A,accepted,,"Ajinomoto is a well-known Japanese multinational food and biotechnology corporation founded in 1909, headquartered in Tokyo. The word 'Ajinomoto' is a coined brand name (not a vernacular word) meaning 'essence of taste' in Japanese, and it is the registered trademark of Ajinomoto Co., Inc. The company markets monosodium glutamate (MSG) and other food products under this brand globally, including in India. The title 'Ajinomato' is a common phonetic misspelling of 'Ajinomoto' found in Indian B2B catalogs. This is a specific manufacturer/brand name, not a generic product descriptor."
Cumin Seeds,Unbranded,1.0,NA,A,accepted,,"Cumin Seeds is a pure commodity description referring to the spice Cuminum cyminum. No manufacturer, brand name, seller name, or proprietary identifier appears anywhere in the title. It is a generic product descriptor with no branding elements."
Bed Sheet,Unbranded,1.0,NA,A,accepted,,"The title 'Bed Sheet' is a pure generic product description referring to a common household textile item. There is no brand name, seller name, manufacturer identifier, or proprietary term present. 'Bed Sheet' is a standard English commodity descriptor used universally across retail and B2B catalogs. No brand indicators of any kind are present in the title."
Frozen Fruit Raspberry,Unbranded,1.0,NA,A,accepted,,"The title 'Frozen Fruit Raspberry' consists entirely of generic descriptive words: 'Frozen' describes the preservation method, 'Fruit' describes the product category, and 'Raspberry' identifies the variety. No manufacturer name, brand line, seller name, or coined brand identifier is present anywhere in the title. This is a pure commodity/product description with no branding signals."
PAPAYA,Unbranded,1.0,NA,A,accepted,,"PAPAYA is a common tropical fruit (Carica papaya), a generic commodity word used universally in English and across Indian languages. No brand name, seller suffix, or inline brand token is present. The title is a pure product/commodity description."
Twinings strawberry green tea,Branded,1.0,Twinings (Associated British Foods),A,accepted,,"Twinings is a well-documented British tea brand founded in 1706, owned by Associated British Foods since 1964. It is one of the world's oldest continuously used commercial trademarks. 'Strawberry green tea' is the product descriptor (flavour + base tea type). The brand name 'Twinings' appears as the first token in the title and unambiguously identifies the manufacturer. This is a globally distributed product sold widely in India through modern trade and e-commerce channels."
CHICKEN KEEMA FOR SEEKH,Unbranded,1.0,NA,A,accepted,,"The title is a pure product description. 'Chicken Keema' is a common South Asian culinary term meaning minced chicken ('keema' = minced meat in Hindi/Urdu). 'Seekh' refers to a skewer (from Hindi/Urdu 'seekh' = skewer/rod), commonly used in the dish name 'seekh kebab'. The full phrase 'Chicken Keema for Seekh' describes a commodity preparation of minced chicken intended for making seekh kebabs. No manufacturer name, brand line, seller name, or coined brand identifier is present anywhere in the title. All tokens are verifiable vernacular food/culinary terms in common use across Indian food-service contexts."
Sweets Pcs. Rasmalai,Unbranded,1.0,NA,A,accepted,,"The title 'Sweets Pcs. Rasmalai' is a purely descriptive product entry. 'Rasmalai' is a well-known Bengali/Indian milk-based sweet (rasamalai = ras + malai, meaning juice/syrup + cream), a generic food category name, not a brand. 'Sweets' is a product category descriptor. 'Pcs.' is an abbreviation for 'Pieces', indicating a unit/packaging descriptor. No manufacturer name, brand line, or seller identifier is present in any structural slot of the title. There is no inline brand, no trailing '- X' seller suffix, and no recognizable proprietary name. The entire title is composed of generic food category words and a unit abbreviation."
Madhusudan Butter,Branded,1.0,Madhusudan (Madhusudan Dairy Products Pvt. Ltd.),A,accepted,,"Madhusudan is a well-known dairy brand from Gujarat, India, operated by Madhusudan Dairy Products Pvt. Ltd. (also associated with Madhusudan Industries Ltd.). The brand markets dairy products including butter, ghee, and milk under the 'Madhusudan' name. 'Butter' is the generic product descriptor, while 'Madhusudan' occupies the brand/maker slot in the title. This is a verifiable commercial dairy brand, not a vernacular word used generically."
RED PAPRIKA SLICED -840 GM,Unbranded,1.0,NA,A,accepted,,"The title breaks down as: descriptor ('RED PAPRIKA SLICED') + packaging weight ('840 GM'). 'Red Paprika' is a straightforward color+spice descriptor — red paprika is a common variety of dried/sliced capsicum/paprika. There is no maker name, brand line, or seller identifier present. The '-840 GM' suffix occupies a weight/pack-size slot, not a seller/brand slot. No inline brand token is detectable anywhere in the title. This is a pure commodity product description."
#_# Soaked Chia - The Whole Truth,Branded,1.0,The Whole Truth,A,accepted,,"The Whole Truth is a well-known Indian D2C health food brand founded by Shashank Mehta, headquartered in Mumbai. It sells clean-label nutrition products including protein bars, peanut butter, and health foods. The token 'The Whole Truth' occupies the seller/brand suffix slot after the dash ('product - Brand' structure), clearly identifying the manufacturer. 'Soaked Chia' is the product description (chia seeds soaked/prepared). The brand is verifiably registered and commercially active in India."
Soda Water Kinley 750 ml,Branded,1.0,Kinley (The Coca-Cola Company),A,accepted,,"Kinley is a bottled water and carbonated water brand owned by The Coca-Cola Company, launched in India around 2000. It appears as an inline brand modifier between the product descriptor 'Soda Water' and the pack size '750 ml'. This is a well-documented FMCG brand, not a generic or vernacular word. The title therefore identifies a specific manufacturer's product."
#_# Tango Mango - Anando,Branded,1.0,Anando,A,accepted,,"The title follows the 'product - seller/brand' pattern common in this catalog. 'Tango Mango' describes the product (a mango-flavored drink or candy). 'Anando' appears in the trailing '- X' suffix slot, which per catalog conventions identifies the maker or seller. 'Anando' is a recognized dairy and beverage brand in India (operated under the Mother Dairy umbrella in West Bengal / eastern India), known for milk and flavored drink products. The presence of a known brand name in the seller-suffix slot makes this Branded. 'Tango Mango' itself is a product line name, but the brand identifier is 'Anando'."
Fresh Milk (Full Cream),Unbranded,1.0,NA,A,accepted,,"The title 'Fresh Milk (Full Cream)' is a pure commodity description. 'Fresh Milk' is the product category; 'Full Cream' is a fat-content descriptor indicating the milk has not been skimmed. No manufacturer name, brand line, or seller identifier appears anywhere in the title. No inline brand tokens are present. This is a generic product description with no branding elements."
Food Colours Splash 200g Assorted,Branded,1.0,Splash,A,accepted,,"The title structure is '[Product Category] [Brand Name] [Weight] [Variant]'. 'Food Colours' is the product category, '200g' is the weight, and 'Assorted' is the variant descriptor. 'Splash' occupies the brand-name slot between the product category and the weight. Splash is a recognized brand of food colours/food dyes sold in the Indian market, used in baking and confectionery. It is not a vernacular word for any food item. The word 'Splash' in this context functions as a brand identifier for a specific manufacturer's food colour product line, not as a generic descriptor of the product. This is recalled knowledge of the Splash food colours brand available in Indian retail/food-service channels."
POTATO STARCH,Unbranded,1.0,NA,A,accepted,,"The title 'POTATO STARCH' is a pure commodity/product description. 'Potato starch' is a generic food ingredient term referring to starch extracted from potatoes, widely used in cooking and food manufacturing. There is no brand name, seller name, manufacturer identifier, or proprietary term present in the title. No inline brand tokens, no trailing seller suffix, and no coined or vernacular words that could indicate a brand."
#_# Sticker - Sauce Dip Sticker Crunchy Chilli Oil - Prasuma,Branded,1.0,Prasuma,A,accepted,,"The title follows the catalog pattern 'Product - SellerName', where 'Prasuma' occupies the trailing seller/brand slot after the hyphen. Prasuma is a verified Indian food brand (owned by Mevive International / Prasuma Foods Pvt. Ltd.) known for deli meats, sauces, and condiments including chilli oil products. The core product described is a sticker label for a 'Sauce Dip Sticker Crunchy Chilli Oil' SKU, which is a packaging/labeling item associated with the Prasuma brand. The presence of 'Prasuma' in the terminal slot of the title, combined with recalled knowledge of Prasuma as a real Indian food brand, confirms this is BRANDED."
MAPRO BLACK CURRANT 1 LTR,Branded,1.0,Mapro Foods,A,accepted,,"MAPRO is a well-known Indian food brand owned by Mapro Foods Pvt. Ltd., headquartered in Panchgani, Maharashtra. The company is famous for fruit-based products including syrups, jams, and crushes. BLACK CURRANT 1 LTR describes the flavour (black currant) and pack size (1 litre) of a syrup/crush product. MAPRO occupies the leading brand-name slot in the title and is a registered, verifiable commercial brand with wide retail and food-service distribution across India."
Paper Cup Holder,Unbranded,1.0,NA,A,accepted,,"The title 'Paper Cup Holder' is a purely generic, descriptive product name referring to a physical accessory used to hold paper cups. It contains no manufacturer name, brand line, seller name, or any other identifying mark. All three words are common English nouns describing the item's material, form, and function. No brand token is present anywhere in the title."
Number Candles,Unbranded,1.0,NA,A,accepted,,"The title 'Number Candles' is a purely generic product description referring to candles shaped like numerals, commonly used on birthday cakes. There is no maker name, brand line, seller name, or proprietary identifier present. No specific manufacturer is named. This is a commodity product description."
BARDINET BRANDY 1000 ML,Branded,1.0,"Bardinet (Bardinet S.A., France)",A,accepted,,"Bardinet is a well-known French spirits brand founded in Bordeaux in 1857, producing brandy and other spirits. The company Bardinet S.A. is the manufacturer and brand owner. 'BRANDY' is the product category, '1000 ML' is the volume specification. 'BARDINET' occupies the brand-name slot at the head of the title and is a proper noun identifying a specific manufacturer, not a vernacular or generic word."
Cake Base 5.5x5.5 Plain,Unbranded,1.0,NA,A,accepted,,"The title is a pure product description: 'Cake Base' is the product type, '5.5x5.5' is a dimensional specification (likely in inches), and 'Plain' is a flavor/variant descriptor. No manufacturer name, brand line, or seller name appears anywhere in the title. All tokens are generic descriptive words or measurements."
Papaya,Unbranded,1.0,NA,A,accepted,,"Papaya is a common tropical fruit (Carica papaya), a generic commodity word used universally in English and Indian trade. No brand name, seller suffix, or proprietary identifier is present in the title. Pure product description."
Oregano Herbs (Seasoning ),Unbranded,1.0,NA,A,accepted,,"The title 'Oregano Herbs (Seasoning)' is a pure commodity/product description. 'Oregano' is the common English name for the herb Origanum vulgare, widely used as a culinary seasoning. 'Herbs' and 'Seasoning' are generic category descriptors. There is no manufacturer name, brand line, seller name, or coined proprietary term anywhere in the title. No inline brand token is present. The parenthetical '(Seasoning)' further confirms this is a category clarification, not a brand identifier."
Tandoori Masala Powder,Unbranded,1.0,NA,A,accepted,,"The title consists entirely of generic descriptive words. 'Tandoori' refers to the tandoor (clay oven) style of cooking, a common culinary term in Indian cuisine. 'Masala' is a Hindi/Urdu word meaning a blend of spices. 'Powder' describes the physical form. Together, 'Tandoori Masala Powder' is a standard commodity spice blend descriptor used by dozens of manufacturers and is not associated with any specific brand name in this title. No maker, brand line, or seller name appears anywhere in the title."
Yellow Moong dal,Unbranded,1.0,NA,A,accepted,,"The title consists entirely of generic commodity descriptors. 'Yellow' is a color/variety descriptor. 'Moong' (also spelled mung) is the Hindi/Urdu word for the legume Vigna radiata, widely used across South Asian languages. 'Dal' is the Hindi/Urdu word for split or husked lentils/pulses. Together 'Yellow Moong Dal' is a standard commodity name for split yellow mung beans, used universally across Indian grocery trade with no brand identifier present. No maker, manufacturer, seller name, or brand line appears anywhere in the title."
Cooking White Wine 750ml,Unbranded,1.0,NA,A,accepted,,"The title 'Cooking White Wine 750ml' consists entirely of generic descriptive terms: 'Cooking' (intended use), 'White Wine' (product category/type), and '750ml' (volume/packaging size). No manufacturer name, brand line, or seller name appears anywhere in the title. There is no token that identifies a specific maker or brand. This is a pure commodity/product description SKU."
PAPER COVER BROWN -S - CHUTNEY,Unbranded,1.0,NA,A,accepted,,"The title breaks down as: 'PAPER COVER BROWN' = a generic brown paper cover (packaging item), '-S' = likely a size indicator (Small), and 'CHUTNEY' = a common Indian condiment word (from Hindi/Marathi 'chatni'), here used as a descriptor indicating the cover is sized/used for chutney portions. The trailing slot after the dash contains 'CHUTNEY', which is a vernacular food word, not a seller or brand name. No recognizable brand name, manufacturer, or seller identifier appears anywhere in the title. All tokens are either generic product descriptors, size codes, or vernacular food words."
Soda Kinley,Branded,1.0,Kinley (The Coca-Cola Company),A,grey,morphology_guard,"Kinley is a registered brand of The Coca-Cola Company, launched in India in 2000, covering packaged drinking water and carbonated beverages including club soda. 'Soda' here is the product descriptor (carbonated soda water), and 'Kinley' is the inline brand name identifying the manufacturer/brand line. Coca-Cola India markets Kinley Soda as a distinct SKU. This is a recalled fact, not morphology-based inference."
Orange Juice 1 Lltr,Unbranded,1.0,NA,A,accepted,,"The title 'Orange Juice 1 Lltr' consists entirely of a generic product description (orange juice) and a quantity/packaging unit (1 litre). No manufacturer name, brand line, or seller identifier is present anywhere in the title. 'Orange Juice' is a commodity product descriptor, and '1 Lltr' is a volume specification. There are no tokens that could plausibly identify a specific maker or brand."
KALI MASOOR,Unbranded,1.0,NA,A,accepted,,"KALI MASOOR is a standard Hindi/Urdu commodity description: 'Kali' means black in Hindi, and 'Masoor' means lentil (specifically red/brown lentil, Lens culinaris). Together 'Kali Masoor' refers to whole black/brown masoor dal, a common pulse sold as a generic commodity in Indian markets. There is no maker, manufacturer, or seller name present in the title. No inline brand token is detectable. This is a pure product description."
Pickle Mixed 5Kgs Jar,Unbranded,1.0,NA,A,accepted,,"The title 'Pickle Mixed 5Kgs Jar' consists entirely of generic descriptive terms: 'Pickle' is the product type, 'Mixed' describes the variety, '5Kgs' is the weight/quantity, and 'Jar' is the packaging format. There is no maker name, brand line, seller name, or coined identifier anywhere in the title. This is a pure commodity SKU description."
Vinyl Sticker 2x1.5 Ft,Unbranded,1.0,NA,A,accepted,,"The title consists entirely of a product type ('Vinyl Sticker') and a size specification ('2x1.5 Ft'). No brand name, manufacturer, seller name, or proprietary label is present anywhere in the title. 'Vinyl Sticker' is a generic material-and-product descriptor. The size '2x1.5 Ft' is a dimension specification. There are no recognizable brand tokens, no trailing seller suffix, and no inline brand name. Pure commodity/packaging SKU description."
SCOTCH BRITE - SOFT SPONGE,Branded,1.0,Scotch-Brite (3M),A,accepted,,"Scotch-Brite is a registered brand owned by 3M Company (Minnesota Mining and Manufacturing), a US multinational. The brand was introduced in 1958 and covers cleaning pads, sponges, and scrubbers sold globally including India. 'SOFT SPONGE' is the product descriptor. The title follows the pattern 'BRAND - PRODUCT DESCRIPTOR', making Scotch-Brite the brand in the leading slot. This is a well-documented, verifiable brand identity."
Veggie Pizza Pocket,Unbranded,1.0,NA,A,accepted,,"'Veggie Pizza Pocket' is a purely descriptive product title composed of three generic English food/product words: 'Veggie' (vegetable-based), 'Pizza' (well-known Italian-origin food category), and 'Pocket' (a format descriptor indicating a filled/folded pastry or bread pocket). No maker name, brand line, or seller identifier is present anywhere in the title. There is no inline brand token, no trailing '- X' seller slot, and no recognizable proprietary brand name. The entire string functions as a commodity product description."
Pickle Sachet,Unbranded,1.0,NA,A,accepted,,"The title 'Pickle Sachet' is a pure product-plus-packaging descriptor. 'Pickle' is a generic food category word (preserved vegetables/fruits in brine or oil), and 'Sachet' is a generic packaging format word. No manufacturer name, brand line, seller name, or coined brand identifier is present anywhere in the title. This is a commodity SKU description."
Soyabeen Chunks-Soya Chunks,Unbranded,1.0,NA,A,accepted,,"The title 'Soyabeen Chunks-Soya Chunks' is a pure commodity description. 'Soya Chunks' (also spelled 'Soyabeen Chunks') is a generic term for textured vegetable protein (TVP) made from defatted soy flour, widely sold as a commodity ingredient in Indian markets. No manufacturer name, brand line, or seller identifier appears anywhere in the title. The repetition with alternate spelling ('Soyabeen' vs 'Soya') is a common catalog normalization artifact, not a brand indicator. No recognizable brand token is present."
Chef Coat S36  Black Half Sleeve,Unbranded,1.0,NA,A,accepted,,"The title 'Chef Coat S36 Black Half Sleeve' is a pure product description comprising: (1) 'Chef Coat' — the product category, a standard culinary uniform garment; (2) 'S36' — a size code (S = Small, 36 = chest/collar measurement in inches, a common Indian garment sizing convention); (3) 'Black' — color descriptor; (4) 'Half Sleeve' — sleeve-length descriptor. No manufacturer name, brand line, seller name, or trademarked identifier appears anywhere in the title. All tokens are generic descriptive or sizing terms. No 'product - X' seller suffix is present."
COOK POT SS WITH LID 36*20  20LTR,Unbranded,1.0,NA,A,accepted,,"The title is a purely descriptive product specification: 'COOK POT' = cooking vessel, 'SS' = stainless steel (material), 'WITH LID' = accessory included, '36*20' = dimensions in cm, '20LTR' = capacity in litres. No manufacturer name, brand line, or seller name appears anywhere in the title. All tokens are generic commodity descriptors or technical specifications."
Chocolate Sprinkle,Unbranded,1.0,NA,A,accepted,,"The title 'Chocolate Sprinkle' is a purely generic product description referring to chocolate-flavored decorative sprinkles used in baking and confectionery. 'Chocolate' is a common food flavor descriptor and 'Sprinkle' is a standard product category term. There is no manufacturer name, brand identifier, seller suffix, or coined trade name present in the title. No inline brand tokens are detectable. This is a commodity product description with no branding signals."
HAMDARD ROOHAFZA 750ML,Branded,1.0,Rooh Afza (Hamdard Laboratories),A,accepted,,"Rooh Afza is a concentrated rose-based sharbat syrup manufactured by Hamdard Laboratories (India), a well-known Unani medicine and food products company founded in 1906. 'HAMDARD' is the house brand/manufacturer name and 'ROOHAFZA' (also spelled Rooh Afza) is the specific product brand. Both tokens together identify a specific branded SKU. '750ML' is a pack-size descriptor. Hamdard Laboratories owns the Rooh Afza trademark in India. This is a widely distributed, nationally recognized branded product."
Fresh Cream - 250ml,Unbranded,1.0,NA,A,accepted,,"The title 'Fresh Cream - 250ml' consists entirely of a generic product descriptor ('Fresh Cream') and a volume/packaging specification ('250ml'). 'Fresh Cream' is a standard dairy product category term used universally across the industry. The '- 250ml' suffix occupies the packaging/quantity slot, not a seller/brand slot. No manufacturer name, brand line, or seller identifier is present anywhere in the title. Pure commodity description."
250ML Tea Pouch with Box,Unbranded,1.0,NA,A,accepted,,"The title '250ML Tea Pouch with Box' is a pure product/packaging description. '250ML' is a volume measurement, 'Tea' is a generic commodity word, 'Pouch' and 'Box' describe packaging formats. No manufacturer name, brand line, or seller identifier appears anywhere in the title. There are no multi-word units that correspond to a known brand (e.g., no 'Red Label', 'Tata Tea', 'Wagh Bakri', etc.). This is a generic SKU description."
Garlic Bread Seasoning Powder,Unbranded,1.0,NA,A,accepted,,"The title 'Garlic Bread Seasoning Powder' is a purely descriptive, generic product description. Each word — Garlic, Bread, Seasoning, Powder — is a common English food/culinary term. There is no maker name, brand line, seller name, or coined identifier anywhere in the title. No inline brand token is present. This is a commodity seasoning product description with no branding signals."
Aroma Diffuser Liquid,Unbranded,1.0,NA,A,accepted,,"'Aroma Diffuser Liquid' is a purely descriptive product title: 'Aroma' is a common English adjective/noun meaning fragrance, 'Diffuser' is the device/product category, and 'Liquid' is the form factor. No maker, manufacturer, or seller name appears anywhere in the title. There is no inline brand token, no trailing '- X' seller slot, and no recognizable brand name embedded in the string. The entire title functions as a generic commodity description."
WF - 350 ml Bowl,Unbranded,1.0,NA,A,accepted,,"The title 'WF - 350 ml Bowl' consists of: (1) 'WF' — an internal code or abbreviation (likely 'White/Food' or similar internal SKU prefix), not a recognized brand name; (2) '350 ml' — a volume/capacity specification; (3) 'Bowl' — a generic product category word. There is no maker, manufacturer, or seller name present. The structure matches an internal packaging SKU descriptor rather than a branded product. No recalled knowledge of 'WF' as a standalone brand in the Indian B2B grocery/food-service catalog context."
#_# Blueberry Greek Yogurt Minis Guilt Free Ice Cream [09 pieces] - Noto,Branded,1.0,Noto,A,accepted,,"The title follows the 'product - SellerName' pattern where 'Noto' occupies the trailing seller/brand suffix slot after the dash. Noto is a recognized Indian D2C brand that makes guilt-free, low-calorie ice creams and frozen desserts, founded in India and marketed as a healthier alternative to conventional ice cream. The product description 'Blueberry Greek Yogurt Minis Guilt Free Ice Cream [09 pieces]' is the commodity descriptor, while 'Noto' is the brand identifier. This is a recalled fact: Noto (also styled NOTO) is an Indian startup brand in the better-for-you frozen dessert segment, not a generic or vernacular word."
Hot dog 7 inch with seeds,Unbranded,1.0,NA,A,accepted,,"The title 'Hot dog 7 inch with seeds' is a purely descriptive product specification: 'hot dog' is a generic food item (a sausage in a bun or the bun itself), '7 inch' is a size descriptor, and 'with seeds' describes the bun variant (sesame or poppy seeds on top). No manufacturer name, brand line, or seller name appears anywhere in the title. There is no token that identifies a specific maker or brand."
Lychee Juice 1000 Ml,Unbranded,1.0,NA,A,accepted,,"The title 'Lychee Juice 1000 Ml' consists entirely of generic descriptive terms: 'Lychee' is the fruit (Litchi chinensis), 'Juice' is the product category, and '1000 Ml' is the volume/packaging specification. No manufacturer name, brand line, or seller identifier is present anywhere in the title. This is a pure commodity product description."
#_# The Berry Good Bar 72% [Chocolate Bar] - La Folie,Branded,1.0,La Folie,A,accepted,,"Two brand signals are present. (1) 'La Folie' appears in the trailing '- X' seller/brand slot, which per catalog rules counts as a brand identifier. La Folie is a verifiable French-named artisan chocolate and patisserie brand founded in India (headquartered in Mumbai/Pune), known for bean-to-bar craft chocolates. (2) 'The Berry Good Bar' is a named product line/SKU within La Folie's portfolio, not a generic descriptor — it is a coined marketing name for a specific flavored chocolate bar. '72%' refers to cacao content, a standard chocolate specification. Together, the title identifies a specific branded product (The Berry Good Bar, 72% dark chocolate) made by La Folie."
Phool Makana,Unbranded,1.0,NA,A,accepted,,"'Phool Makana' is a common Hindi/vernacular term: 'Phool' means 'flower' in Hindi, and 'Makana' (also spelled 'Makhana') refers to fox nuts or lotus seeds, a widely traded commodity in India. 'Phool Makhana' literally means 'puffed/flower-shaped fox nuts,' describing the large, round, popped variety of the seed. There is no maker, manufacturer, or seller name present in this title. The entire phrase is a generic product descriptor used across the Indian grocery trade. No brand name is identifiable."
GK-Morde - Hazelnut Chocopaste 1 Kg 140027,Branded,1.0,Morde (GK Morde Foods Pvt. Ltd.),A,grey,morphology_guard,"The title contains 'GK-Morde', which refers to Morde Foods Pvt. Ltd. (also known as GK Morde), a well-known Indian manufacturer of chocolate and confectionery ingredients headquartered in Mumbai. They produce a range of compound chocolates, cocoa products, and pastes including hazelnut chocopaste. The 'GK-Morde' token occupies the seller/manufacturer prefix slot in the title, clearly identifying the brand. '140027' is an internal SKU/product code and does not affect branding. 'Hazelnut Chocopaste 1 Kg' is the product description. This is a recalled fact, not morphology-based inference."
Pesto Hummus 95gm,Unbranded,1.0,NA,A,accepted,,"The title 'Pesto Hummus 95gm' consists entirely of generic food/product descriptors: 'Pesto' is a well-known Italian basil-based sauce (generic culinary term), 'Hummus' is a generic Middle Eastern chickpea-based dip (common food word), and '95gm' is a weight/packaging specification. No manufacturer name, brand line, seller name, or coined proprietary identifier appears anywhere in the title. There is no inline brand, no trailing '- X' seller slot, and no recognizable brand name embedded in any token position."
Brioche Buns 70g D 100mm X H 45mm,Unbranded,1.0,NA,A,accepted,,"The title 'Brioche Buns 70g D 100mm X H 45mm' is a pure product description. 'Brioche' is a French-origin leavened bread/bun type — a generic food category word, not a brand name. '70g' is a weight specification. 'D 100mm X H 45mm' are dimensional measurements (Diameter 100mm x Height 45mm), which are packaging/product size specifications. No manufacturer name, brand line, or seller name appears anywhere in the title. All tokens are either product type descriptors, weight, or physical dimensions."
Skimmed Milk Powder (SMP) (Milk Protein - 36 percent),Unbranded,1.0,NA,A,accepted,,"The title is a pure commodity/product description: 'Skimmed Milk Powder' is the generic product name, 'SMP' is the standard industry abbreviation for it, and '(Milk Protein - 36 percent)' is a compositional specification indicating protein content. No manufacturer name, brand line, or seller identifier appears anywhere in the title. All tokens are either generic product descriptors, standard abbreviations, or technical specifications."
NON-VEG BURGER BUN (1x4),Unbranded,1.0,NA,A,accepted,,"The title 'NON-VEG BURGER BUN (1x4)' is a purely descriptive product name. 'NON-VEG' indicates the dietary category (non-vegetarian), 'BURGER BUN' is a generic bakery product type, and '(1x4)' is a packaging quantity descriptor (1 pack of 4 units). There is no manufacturer name, brand line, seller name, or coined brand identifier anywhere in the title. All tokens are either common English food/product words or a standard packaging notation."
12OZ CLEAR PET CUPS,Unbranded,1.0,NA,A,accepted,,"The title '12OZ CLEAR PET CUPS' is a purely descriptive product specification: '12OZ' denotes the volume capacity (12 fluid ounces), 'CLEAR' describes the transparency/color, 'PET' refers to the material — Polyethylene Terephthalate, a standard food-grade plastic — and 'CUPS' is the product category. No manufacturer name, brand line, or seller identifier appears anywhere in the title. All tokens are generic commodity descriptors."
Maraschino Cherry 737 Gms,Unbranded,1.0,NA,A,accepted,,"The title consists of three elements: (1) 'Maraschino Cherry' — a well-known product type, referring to preserved/sweetened cherries originating from the Marasca cherry tradition; it is a generic product descriptor, not a brand name. (2) '737 Gms' — a weight/pack-size specification (737 grams), which is a packaging SKU detail. No manufacturer name, brand line, or seller name appears anywhere in the title. There is no inline brand, no trailing '- X' seller slot, and no recognizable proprietary name. The entire title is a commodity product description with a pack size."
Jeera Whole Grade 1,Unbranded,1.0,NA,A,accepted,,"The title consists entirely of generic commodity descriptors. 'Jeera' is the Hindi/Urdu word for cumin (Cuminum cyminum), widely used across Indian languages. 'Whole' indicates the physical form (unground seeds). 'Grade 1' is a quality/grading classification used in commodity trading. No manufacturer name, brand line, seller name, or coined identifier is present anywhere in the title. All three tokens are standard commodity-description vocabulary."
Goodlife Milk 1ltr pkt Nandini,Branded,1.0,Nandini (Karnataka Milk Federation),A,accepted,,"The title contains two potential brand signals. 'Nandini' is the well-known consumer brand of Karnataka Cooperative Milk Producers' Federation Ltd (KMF), a state-level dairy cooperative in Karnataka, India. It is a widely recognized branded milk product sold in pouches/packets. 'Goodlife' is also a product line/variant name used by Nandini/KMF for their UHT/longer-shelf-life milk. Both tokens are part of the same brand ecosystem owned by KMF. The primary brand name is Nandini, with Goodlife being a sub-brand/product line under it. This is definitively a branded product."
Unbranded Wooden Spoon- 100pcs,Unbranded,1.0,NA,A,accepted,,"The title 'Unbranded Wooden Spoon- 100pcs' explicitly contains the word 'Unbranded' as a descriptor, confirming no brand identity. 'Wooden Spoon' is a generic product description for a common kitchen utensil. '100pcs' is a quantity/packaging indicator. There is no manufacturer name, brand line, or seller name anywhere in the title. This is a pure commodity SKU."
